模型,样本索引,真实标签,预测标签,预测概率
决策树,916,0,0,0.0
决策树,917,0,0,0.0
决策树,918,0,1,0.9105691056910569
决策树,919,0,0,0.16666666666666666
决策树,920,0,1,0.7903225806451613
决策树,921,0,0,0.0
决策树,922,0,0,0.0
决策树,923,0,0,0.0
决策树,924,0,0,0.0
决策树,925,0,0,0.3333333333333333
决策树,926,0,0,0.0
决策树,927,0,1,1.0
决策树,928,0,0,0.0
决策树,929,0,0,0.3333333333333333
决策树,930,0,0,0.0
决策树,931,0,0,0.0
决策树,932,0,0,0.0
决策树,933,0,1,1.0
决策树,934,0,1,0.7903225806451613
决策树,935,0,0,0.0
决策树,936,0,1,0.8333333333333334
决策树,937,0,0,0.3333333333333333
决策树,938,0,0,0.0
决策树,939,0,0,0.3333333333333333
决策树,940,0,0,0.0
决策树,941,0,0,0.0
决策树,942,0,1,0.6666666666666666
决策树,943,0,0,0.0
决策树,944,0,1,1.0
决策树,945,1,1,0.7903225806451613
决策树,946,0,0,0.0
决策树,947,0,0,0.0
决策树,948,0,1,1.0
决策树,949,1,0,0.5
决策树,950,1,0,0.5
决策树,951,0,0,0.0
决策树,952,0,0,0.0
决策树,953,1,0,0.2857142857142857
决策树,954,0,1,1.0
决策树,955,0,0,0.0
决策树,956,0,0,0.0
决策树,957,0,0,0.14285714285714285
决策树,958,0,1,1.0
决策树,959,0,0,0.0
决策树,960,0,0,0.0
决策树,961,0,0,0.0
决策树,962,0,0,0.0
决策树,963,0,0,0.5
决策树,964,0,0,0.0
决策树,965,0,0,0.0
决策树,966,0,1,0.75
决策树,967,0,0,0.0
决策树,968,0,0,0.14285714285714285
决策树,969,0,0,0.14285714285714285
决策树,970,0,0,0.5
决策树,971,0,0,0.0
决策树,972,1,0,0.16666666666666666
决策树,973,0,1,1.0
决策树,974,0,0,0.0
决策树,975,0,0,0.1111111111111111
决策树,976,0,0,0.0
决策树,977,0,0,0.125
决策树,978,0,0,0.4
决策树,979,0,0,0.0
决策树,980,0,0,0.16666666666666666
决策树,981,0,0,0.0
决策树,982,0,0,0.0
决策树,983,1,1,1.0
决策树,984,0,0,0.1
决策树,985,0,1,0.6666666666666666
决策树,986,0,0,0.0
决策树,987,0,0,0.0
决策树,988,0,0,0.0
决策树,989,0,0,0.0
决策树,990,0,1,1.0
决策树,991,0,0,0.4
决策树,992,0,0,0.0
决策树,993,0,0,0.0
决策树,994,0,1,0.6666666666666666
决策树,995,0,0,0.0
决策树,996,0,0,0.3
决策树,997,0,0,0.18181818181818182
决策树,998,0,1,0.8333333333333334
决策树,999,1,0,0.0
决策树,1000,0,0,0.0
决策树,1001,0,1,1.0
决策树,1002,0,0,0.0
决策树,1003,0,0,0.0
决策树,1004,0,0,0.0
决策树,1005,0,0,0.0
决策树,1006,0,0,0.0
决策树,1007,0,0,0.3333333333333333
决策树,1008,0,1,0.9334763948497854
决策树,1009,0,0,0.0
决策树,1010,0,0,0.0
决策树,1011,0,0,0.0
决策树,1012,0,1,1.0
决策树,1013,0,1,1.0
决策树,1014,0,0,0.0
决策树,1015,0,0,0.0
决策树,1016,0,0,0.0
决策树,1017,1,0,0.0
决策树,1018,0,0,0.0
决策树,1019,0,1,0.7903225806451613
决策树,1020,0,0,0.0
决策树,1021,0,0,0.0
决策树,1022,0,0,0.0
决策树,1023,0,0,0.0
决策树,1024,0,0,0.0
决策树,1025,0,0,0.0
决策树,1026,0,1,1.0
决策树,1027,0,1,0.8571428571428571
决策树,1028,0,0,0.0
决策树,1029,0,1,0.8333333333333334
决策树,1030,0,0,0.0
决策树,1031,0,1,1.0
决策树,1032,1,0,0.0
决策树,1033,0,0,0.0
决策树,1034,0,0,0.0
决策树,1035,0,0,0.0
决策树,1036,0,0,0.0
决策树,1037,1,0,0.0
决策树,1038,0,1,0.6666666666666666
决策树,1039,0,0,0.0
决策树,1040,0,1,1.0
决策树,1041,0,0,0.3333333333333333
决策树,1042,0,0,0.0
决策树,1043,0,0,0.0
决策树,1044,0,1,1.0
决策树,1045,0,0,0.16666666666666666
决策树,1046,0,0,0.5
决策树,1047,0,0,0.0
决策树,1048,0,1,0.8763636363636363
决策树,1049,0,0,0.0
决策树,1050,0,0,0.16666666666666666
决策树,1051,0,0,0.0
决策树,1052,0,0,0.0
决策树,1053,0,0,0.0
决策树,1054,0,0,0.0
决策树,1055,0,1,0.6666666666666666
决策树,1056,0,0,0.0
决策树,1057,0,0,0.25
决策树,1058,0,0,0.3333333333333333
决策树,1059,0,1,1.0
决策树,1060,0,0,0.0
决策树,1061,0,0,0.0
决策树,1062,0,1,1.0
决策树,1063,0,0,0.0
决策树,1064,0,1,1.0
决策树,1065,0,0,0.0
决策树,1066,0,1,0.6363636363636364
决策树,1067,1,0,0.16666666666666666
决策树,1068,0,0,0.0
决策树,1069,0,1,0.7142857142857143
决策树,1070,0,0,0.0
决策树,1071,0,0,0.0
决策树,1072,0,0,0.1
决策树,1073,0,0,0.0
决策树,1074,0,0,0.1
决策树,1075,0,0,0.0
决策树,1076,0,0,0.16666666666666666
决策树,1077,0,0,0.3333333333333333
决策树,1078,0,1,0.6666666666666666
决策树,1079,0,0,0.0
决策树,1080,0,0,0.0
决策树,1081,0,0,0.2
决策树,1082,0,0,0.0
决策树,1083,0,0,0.18181818181818182
决策树,1084,0,1,0.5121951219512195
决策树,1085,1,0,0.18181818181818182
决策树,1086,0,0,0.0
决策树,1087,0,0,0.0
决策树,1088,0,0,0.5
决策树,1089,0,1,1.0
决策树,1090,0,0,0.0
决策树,1091,0,0,0.16666666666666666
决策树,1092,0,0,0.3333333333333333
决策树,1093,0,0,0.0
决策树,1094,1,1,0.8763636363636363
决策树,1095,0,0,0.0
决策树,1096,0,0,0.0
决策树,1097,0,0,0.16666666666666666
决策树,1098,0,1,1.0
决策树,1099,0,0,0.16666666666666666
决策树,1100,0,0,0.1
决策树,1101,0,0,0.0
决策树,1102,0,1,1.0
决策树,1103,0,1,0.8333333333333334
决策树,1104,0,0,0.5
决策树,1105,0,1,0.8333333333333334
决策树,1106,0,0,0.0
决策树,1107,0,0,0.0
决策树,1108,0,0,0.0
决策树,1109,0,0,0.0
决策树,1110,0,0,0.14285714285714285
决策树,1111,0,0,0.0
决策树,1112,0,0,0.0
决策树,1113,0,0,0.0
决策树,1114,0,0,0.16666666666666666
决策树,1115,0,0,0.0
决策树,1116,0,0,0.0
决策树,1117,0,0,0.0
决策树,1118,0,1,0.8653846153846154
决策树,1119,0,0,0.0
决策树,1120,0,0,0.0
决策树,1121,0,0,0.0
决策树,1122,0,1,0.9117647058823529
决策树,1123,0,0,0.0
决策树,1124,0,1,1.0
决策树,1125,0,0,0.16666666666666666
决策树,1126,0,1,1.0
决策树,1127,0,0,0.0
决策树,1128,0,0,0.16666666666666666
决策树,1129,0,0,0.0
决策树,1130,0,0,0.3333333333333333
决策树,1131,0,1,1.0
决策树,1132,0,0,0.0
决策树,1133,0,0,0.0
决策树,1134,0,0,0.0
决策树,1135,0,0,0.0
决策树,1136,0,0,0.0
决策树,1137,0,0,0.18181818181818182
决策树,1138,0,1,1.0
决策树,1139,0,1,1.0
决策树,1140,0,0,0.4
决策树,1141,0,1,1.0
决策树,1142,0,0,0.3333333333333333
决策树,1143,1,1,0.8571428571428571
决策树,1144,0,0,0.5
决策树,1145,0,1,1.0
决策树,1146,0,0,0.0
决策树,1147,0,0,0.0
决策树,1148,1,1,0.8333333333333334
决策树,1149,0,0,0.0
决策树,1150,0,0,0.14285714285714285
决策树,1151,0,0,0.0
决策树,1152,0,0,0.0
决策树,1153,0,0,0.3333333333333333
决策树,1154,0,0,0.0
决策树,1155,0,0,0.0
决策树,1156,0,0,0.0
决策树,1157,0,0,0.0
决策树,1158,0,0,0.0
决策树,1159,0,1,1.0
决策树,1160,0,0,0.0
决策树,1161,0,0,0.25
决策树,1162,0,0,0.16666666666666666
决策树,1163,0,0,0.1111111111111111
决策树,1164,0,0,0.375
决策树,1165,0,1,0.85
决策树,1166,0,0,0.0
决策树,1167,0,0,0.0
决策树,1168,0,0,0.0
决策树,1169,0,0,0.2
决策树,1170,0,0,0.1
决策树,1171,0,0,0.0
决策树,1172,0,0,0.0
决策树,1173,0,1,0.5454545454545454
决策树,1174,0,0,0.3333333333333333
决策树,1175,0,0,0.0
决策树,1176,0,0,0.0
决策树,1177,0,0,0.0
决策树,1178,1,0,0.0
决策树,1179,0,0,0.16666666666666666
决策树,1180,0,0,0.14285714285714285
决策树,1181,0,0,0.3333333333333333
决策树,1182,0,1,0.8763636363636363
决策树,1183,0,0,0.14285714285714285
决策树,1184,0,1,1.0
决策树,1185,0,1,0.8333333333333334
决策树,1186,0,0,0.0
决策树,1187,0,0,0.0
决策树,1188,0,0,0.0
决策树,1189,1,1,0.875
决策树,1190,0,0,0.0
决策树,1191,0,0,0.0
决策树,1192,0,0,0.0
决策树,1193,0,0,0.0
决策树,1194,1,0,0.0
决策树,1195,0,1,1.0
决策树,1196,1,1,0.7903225806451613
决策树,1197,0,0,0.0
决策树,1198,0,0,0.0
决策树,1199,0,0,0.0
决策树,1200,0,0,0.0
决策树,1201,0,1,0.5714285714285714
决策树,1202,0,0,0.0
决策树,1203,0,0,0.0
决策树,1204,0,0,0.0
决策树,1205,1,0,0.0
决策树,1206,0,1,1.0
决策树,1207,0,1,0.8333333333333334
决策树,1208,0,1,0.6
决策树,1209,0,0,0.0
决策树,1210,0,0,0.0
决策树,1211,0,1,0.6
决策树,1212,0,0,0.0
决策树,1213,0,1,1.0
决策树,1214,0,0,0.16666666666666666
决策树,1215,0,1,1.0
决策树,1216,0,0,0.0
决策树,1217,1,0,0.0
决策树,1218,0,0,0.5
决策树,1219,1,0,0.09090909090909091
决策树,1220,0,0,0.0
决策树,1221,0,0,0.0
决策树,1222,0,0,0.0
决策树,1223,0,1,0.6666666666666666
决策树,1224,0,0,0.0
决策树,1225,0,0,0.5
决策树,1226,0,0,0.0
决策树,1227,0,0,0.0
决策树,1228,0,0,0.0
决策树,1229,0,0,0.0
决策树,1230,0,0,0.0
决策树,1231,0,0,0.0
决策树,1232,0,1,1.0
决策树,1233,0,1,0.6363636363636364
决策树,1234,0,0,0.0
决策树,1235,0,0,0.0
决策树,1236,0,0,0.0
决策树,1237,0,0,0.0
决策树,1238,0,0,0.0
决策树,1239,0,1,1.0
决策树,1240,0,0,0.0
决策树,1241,0,0,0.0
决策树,1242,0,0,0.14285714285714285
决策树,1243,0,0,0.0
决策树,1244,0,0,0.0
决策树,1245,0,0,0.0
决策树,1246,0,0,0.0
决策树,1247,0,0,0.0
决策树,1248,0,0,0.0
决策树,1249,0,0,0.21739130434782608
决策树,1250,0,0,0.0
决策树,1251,0,1,0.8333333333333334
决策树,1252,1,0,0.0
决策树,1253,0,0,0.2222222222222222
决策树,1254,0,0,0.0
决策树,1255,1,0,0.09090909090909091
决策树,1256,0,0,0.0
决策树,1257,0,0,0.0
决策树,1258,0,0,0.0
决策树,1259,0,0,0.18181818181818182
决策树,1260,0,1,0.8333333333333334
决策树,1261,1,0,0.0
决策树,1262,0,0,0.0
决策树,1263,0,0,0.0
决策树,1264,0,0,0.0
决策树,1265,0,0,0.0
决策树,1266,0,0,0.0
决策树,1267,0,1,1.0
决策树,1268,0,0,0.0
决策树,1269,0,0,0.0
决策树,1270,0,1,0.8763636363636363
决策树,1271,0,0,0.0
决策树,1272,0,0,0.0
决策树,1273,0,0,0.0
决策树,1274,0,0,0.0
决策树,1275,0,0,0.5
决策树,1276,1,0,0.0
决策树,1277,0,0,0.0
决策树,1278,0,0,0.0
决策树,1279,0,0,0.0
决策树,1280,0,0,0.0
决策树,1281,0,1,0.8333333333333334
决策树,1282,0,1,1.0
决策树,1283,0,0,0.16666666666666666
决策树,1284,0,1,1.0
决策树,1285,0,0,0.0
决策树,1286,0,1,0.7903225806451613
决策树,1287,0,1,1.0
决策树,1288,0,1,1.0
决策树,1289,0,0,0.0
决策树,1290,0,0,0.16666666666666666
决策树,1291,0,1,0.5121951219512195
决策树,1292,0,0,0.0
决策树,1293,0,0,0.25
决策树,1294,0,0,0.0
决策树,1295,0,0,0.0
决策树,1296,0,0,0.0
决策树,1297,0,0,0.0
决策树,1298,0,0,0.5
决策树,1299,0,0,0.0
决策树,1300,0,1,1.0
决策树,1301,0,1,1.0
决策树,1302,0,0,0.0
决策树,1303,0,0,0.0
决策树,1304,0,1,1.0
决策树,1305,0,0,0.0
决策树,1306,0,1,0.6666666666666666
决策树,1307,0,0,0.0
决策树,1308,1,1,1.0
决策树,1309,0,0,0.0
决策树,1310,0,0,0.0
决策树,1311,0,1,1.0
决策树,1312,1,0,0.4444444444444444
决策树,1313,0,0,0.0
决策树,1314,0,0,0.25
决策树,1315,0,0,0.0
决策树,1316,0,0,0.0
决策树,1317,0,0,0.023255813953488372
决策树,1318,1,0,0.0
决策树,1319,1,1,1.0
决策树,1320,0,0,0.16666666666666666
决策树,1321,0,0,0.18181818181818182
决策树,1322,1,0,0.25
决策树,1323,0,1,1.0
决策树,1324,1,0,0.16666666666666666
决策树,1325,0,0,0.0
决策树,1326,0,0,0.0
决策树,1327,0,0,0.0
决策树,1328,0,0,0.0
决策树,1329,0,1,0.6666666666666666
决策树,1330,1,0,0.0
决策树,1331,0,1,0.5555555555555556
决策树,1332,0,0,0.0
决策树,1333,0,0,0.0
决策树,1334,0,0,0.0
决策树,1335,0,0,0.16666666666666666
决策树,1336,0,0,0.0
决策树,1337,0,0,0.0
决策树,1338,0,0,0.0
决策树,1339,0,0,0.0
决策树,1340,0,0,0.0
决策树,1341,0,0,0.0
决策树,1342,0,0,0.0
决策树,1343,0,0,0.16666666666666666
决策树,1344,0,0,0.0
决策树,1345,0,0,0.023255813953488372
决策树,1346,0,1,1.0
决策树,1347,0,0,0.0
决策树,1348,0,0,0.0
决策树,1349,0,0,0.4222222222222222
决策树,1350,0,1,0.8763636363636363
决策树,1351,0,0,0.0
决策树,1352,1,0,0.0
决策树,1353,0,0,0.0
决策树,1354,0,0,0.0
决策树,1355,0,0,0.0
决策树,1356,0,0,0.0
决策树,1357,0,0,0.0
决策树,1358,0,0,0.0
决策树,1359,0,1,1.0
决策树,1360,0,0,0.09090909090909091
决策树,1361,1,1,1.0
决策树,1362,0,0,0.0
决策树,1363,0,0,0.0
决策树,1364,0,1,0.6666666666666666
决策树,1365,0,0,0.0
决策树,1366,0,0,0.16666666666666666
决策树,1367,1,0,0.0
决策树,1368,1,0,0.16666666666666666
决策树,1369,0,0,0.0
决策树,1370,0,1,0.625
决策树,1371,0,0,0.0
决策树,1372,0,0,0.0
决策树,1373,1,0,0.0
决策树,1374,0,0,0.0
决策树,1375,0,0,0.0
决策树,1376,0,0,0.0
决策树,1377,0,0,0.14285714285714285
决策树,1378,0,0,0.3333333333333333
决策树,1379,0,0,0.0
决策树,1380,0,0,0.14285714285714285
决策树,1381,0,0,0.0
决策树,1382,0,0,0.0
决策树,1383,0,0,0.0
决策树,1384,0,0,0.0
决策树,1385,0,0,0.0
决策树,1386,0,0,0.0
决策树,1387,0,0,0.0
决策树,1388,0,0,0.0
决策树,1389,0,0,0.42857142857142855
决策树,1390,0,0,0.0
决策树,1391,0,0,0.18181818181818182
决策树,1392,0,1,0.6666666666666666
决策树,1393,0,0,0.0
决策树,1394,0,1,0.8763636363636363
决策树,1395,0,0,0.0
决策树,1396,0,0,0.0
决策树,1397,0,0,0.0
决策树,1398,1,0,0.0
决策树,1399,0,0,0.0
决策树,1400,0,0,0.0
决策树,1401,0,1,0.6666666666666666
决策树,1402,0,1,1.0
决策树,1403,0,0,0.16666666666666666
决策树,1404,0,0,0.0
决策树,1405,0,0,0.0
决策树,1406,0,1,0.6
决策树,1407,0,0,0.0
决策树,1408,0,0,0.0
决策树,1409,0,1,1.0
决策树,1410,0,0,0.0
决策树,1411,0,1,0.5714285714285714
决策树,1412,0,0,0.0
决策树,1413,0,0,0.0
决策树,1414,0,0,0.0
决策树,1415,0,0,0.0
决策树,1416,0,0,0.0
决策树,1417,0,1,1.0
决策树,1418,1,1,0.9334763948497854
决策树,1419,0,0,0.0
决策树,1420,0,0,0.16666666666666666
决策树,1421,0,0,0.4222222222222222
决策树,1422,0,1,0.8333333333333334
决策树,1423,0,1,0.6666666666666666
决策树,1424,0,0,0.0
决策树,1425,0,0,0.0
决策树,1426,1,1,1.0
决策树,1427,0,0,0.0
决策树,1428,0,0,0.0
决策树,1429,0,1,1.0
决策树,1430,0,0,0.0
决策树,1431,0,0,0.0
决策树,1432,0,0,0.0
决策树,1433,0,0,0.0
决策树,1434,0,1,1.0
决策树,1435,0,0,0.0
决策树,1436,0,0,0.0
决策树,1437,0,0,0.0
决策树,1438,0,0,0.25
决策树,1439,0,0,0.0
决策树,1440,0,0,0.0
决策树,1441,0,1,1.0
决策树,1442,0,1,0.625
决策树,1443,0,0,0.0
决策树,1444,0,0,0.0
决策树,1445,0,0,0.14285714285714285
决策树,1446,0,0,0.0
决策树,1447,0,0,0.3333333333333333
决策树,1448,0,1,0.8571428571428571
决策树,1449,0,0,0.0
决策树,1450,1,1,0.8888888888888888
决策树,1451,0,0,0.14285714285714285
决策树,1452,0,1,0.7142857142857143
决策树,1453,1,0,0.0
决策树,1454,0,1,0.9105691056910569
决策树,1455,0,0,0.0
决策树,1456,0,1,1.0
决策树,1457,0,0,0.0
决策树,1458,0,0,0.0
决策树,1459,0,0,0.0
决策树,1460,0,0,0.0
决策树,1461,0,0,0.0
决策树,1462,0,1,0.7142857142857143
决策树,1463,0,0,0.25
决策树,1464,0,0,0.0
决策树,1465,0,1,1.0
决策树,1466,0,0,0.0
决策树,1467,0,0,0.0
决策树,1468,0,0,0.1111111111111111
决策树,1469,1,1,0.6111111111111112
决策树,1470,1,0,0.0
决策树,1471,0,0,0.0
决策树,1472,0,0,0.3333333333333333
决策树,1473,0,0,0.0
决策树,1474,0,0,0.0
决策树,1475,0,1,0.7903225806451613
决策树,1476,0,0,0.0
决策树,1477,0,1,1.0
决策树,1478,0,0,0.42857142857142855
决策树,1479,0,0,0.0
决策树,1480,0,0,0.0
决策树,1481,0,1,0.8763636363636363
决策树,1482,0,0,0.16666666666666666
决策树,1483,0,1,0.7142857142857143
决策树,1484,0,0,0.0
决策树,1485,0,0,0.0
决策树,1486,0,0,0.0
决策树,1487,0,0,0.0
决策树,1488,0,0,0.0
决策树,1489,0,0,0.3333333333333333
决策树,1490,0,1,1.0
决策树,1491,0,0,0.0
决策树,1492,0,0,0.0
决策树,1493,0,1,1.0
决策树,1494,0,1,1.0
决策树,1495,0,0,0.0
决策树,1496,0,0,0.0
决策树,1497,0,0,0.0
决策树,1498,1,0,0.0
决策树,1499,0,1,0.8763636363636363
决策树,1500,0,0,0.0
决策树,1501,0,0,0.0
决策树,1502,0,1,1.0
决策树,1503,0,0,0.0
决策树,1504,0,1,0.6111111111111112
决策树,1505,0,1,1.0
决策树,1506,0,0,0.0
决策树,1507,0,0,0.0
决策树,1508,0,0,0.0
决策树,1509,0,0,0.14285714285714285
决策树,1510,1,0,0.0
决策树,1511,0,0,0.0
决策树,1512,0,0,0.0
决策树,1513,0,0,0.0
决策树,1514,0,0,0.0
决策树,1515,0,0,0.16666666666666666
决策树,1516,0,0,0.0
决策树,1517,0,0,0.3333333333333333
决策树,1518,0,0,0.0
决策树,1519,0,0,0.0
决策树,1520,0,0,0.0
决策树,1521,0,1,0.625
决策树,1522,0,0,0.14285714285714285
决策树,1523,0,0,0.14285714285714285
决策树,1524,0,0,0.0
决策树,1525,0,0,0.0
决策树,1526,0,0,0.0
决策树,1527,0,0,0.0
决策树,1528,0,1,0.8763636363636363
决策树,1529,0,0,0.5
决策树,1530,0,0,0.0
决策树,1531,0,0,0.0
决策树,1532,0,0,0.0
决策树,1533,0,0,0.0
决策树,1534,0,0,0.0
决策树,1535,0,0,0.5
决策树,1536,0,0,0.4222222222222222
决策树,1537,0,0,0.16666666666666666
决策树,1538,1,0,0.0
决策树,1539,0,0,0.0
决策树,1540,1,0,0.0
决策树,1541,0,0,0.0
决策树,1542,0,1,1.0
决策树,1543,0,0,0.0
决策树,1544,0,0,0.0
决策树,1545,0,0,0.0
决策树,1546,0,0,0.0
决策树,1547,0,0,0.0
决策树,1548,0,0,0.2
决策树,1549,0,0,0.0
决策树,1550,1,0,0.0
决策树,1551,0,0,0.0
决策树,1552,0,0,0.16666666666666666
决策树,1553,0,0,0.0
决策树,1554,0,0,0.0
决策树,1555,0,0,0.1
决策树,1556,0,0,0.25
决策树,1557,1,0,0.3333333333333333
决策树,1558,0,0,0.1111111111111111
决策树,1559,0,0,0.3333333333333333
决策树,1560,0,0,0.0
决策树,1561,0,1,1.0
决策树,1562,0,1,0.5121951219512195
决策树,1563,0,0,0.0
决策树,1564,0,0,0.0
决策树,1565,0,0,0.0
决策树,1566,0,0,0.0
决策树,1567,0,0,0.0
决策树,1568,0,0,0.0
决策树,1569,0,0,0.0
决策树,1570,0,1,1.0
决策树,1571,0,0,0.18181818181818182
决策树,1572,0,0,0.0
决策树,1573,0,1,0.6666666666666666
决策树,1574,0,0,0.0
决策树,1575,0,0,0.16666666666666666
决策树,1576,0,0,0.0
决策树,1577,0,0,0.0
决策树,1578,0,0,0.0
决策树,1579,0,1,0.6666666666666666
决策树,1580,0,1,1.0
决策树,1581,0,0,0.14285714285714285
决策树,1582,0,0,0.0
决策树,1583,1,1,1.0
决策树,1584,0,0,0.0
决策树,1585,0,1,0.7903225806451613
决策树,1586,0,0,0.0
决策树,1587,0,0,0.5
决策树,1588,0,1,0.5714285714285714
决策树,1589,0,0,0.0
决策树,1590,0,0,0.0
决策树,1591,0,0,0.0
决策树,1592,0,0,0.0
决策树,1593,0,0,0.1111111111111111
决策树,1594,0,1,0.6363636363636364
决策树,1595,0,0,0.0
决策树,1596,0,1,0.6666666666666666
决策树,1597,0,0,0.0
决策树,1598,0,1,1.0
决策树,1599,0,0,0.0
决策树,1600,0,0,0.3333333333333333
决策树,1601,0,0,0.5
决策树,1602,0,1,1.0
决策树,1603,0,0,0.0
决策树,1604,0,0,0.3333333333333333
决策树,1605,1,1,0.7142857142857143
决策树,1606,0,0,0.0
决策树,1607,0,1,0.7903225806451613
决策树,1608,0,0,0.0
决策树,1609,0,1,1.0
决策树,1610,0,0,0.0
决策树,1611,0,0,0.0
决策树,1612,1,0,0.0
决策树,1613,0,1,0.6666666666666666
决策树,1614,0,0,0.0
决策树,1615,0,0,0.0
决策树,1616,0,0,0.0
决策树,1617,0,1,0.6666666666666666
决策树,1618,0,0,0.0
决策树,1619,0,0,0.0
决策树,1620,0,0,0.0
决策树,1621,0,0,0.0
决策树,1622,0,0,0.0
决策树,1623,0,0,0.375
决策树,1624,0,0,0.16666666666666666
决策树,1625,0,0,0.0
决策树,1626,0,0,0.0
决策树,1627,0,1,0.9166666666666666
决策树,1628,0,0,0.0
决策树,1629,0,0,0.0
决策树,1630,0,1,1.0
决策树,1631,0,0,0.0
决策树,1632,0,0,0.0
决策树,1633,0,0,0.18181818181818182
决策树,1634,0,0,0.0
决策树,1635,0,0,0.0
决策树,1636,0,1,1.0
决策树,1637,0,0,0.3333333333333333
决策树,1638,0,1,1.0
决策树,1639,0,0,0.0
决策树,1640,0,0,0.0
决策树,1641,0,0,0.0
决策树,1642,0,0,0.0
决策树,1643,0,0,0.18181818181818182
决策树,1644,1,0,0.0
决策树,1645,0,1,1.0
决策树,1646,0,0,0.0
决策树,1647,0,0,0.0
决策树,1648,0,0,0.3333333333333333
决策树,1649,0,0,0.0
决策树,1650,0,0,0.0
决策树,1651,0,0,0.0
决策树,1652,0,0,0.0
决策树,1653,0,1,1.0
决策树,1654,0,1,1.0
决策树,1655,0,0,0.0
决策树,1656,0,0,0.0
决策树,1657,0,0,0.023255813953488372
决策树,1658,0,0,0.0
决策树,1659,1,0,0.16666666666666666
决策树,1660,0,0,0.0
决策树,1661,0,0,0.0
决策树,1662,0,1,1.0
决策树,1663,0,0,0.0
决策树,1664,0,0,0.0
决策树,1665,0,0,0.0
决策树,1666,0,0,0.0
决策树,1667,0,0,0.0
决策树,1668,0,0,0.0
决策树,1669,0,0,0.0
决策树,1670,0,0,0.0
决策树,1671,0,1,1.0
决策树,1672,0,1,0.5454545454545454
决策树,1673,0,0,0.0
决策树,1674,0,0,0.0
决策树,1675,0,0,0.0
决策树,1676,0,0,0.3333333333333333
决策树,1677,0,1,1.0
决策树,1678,0,0,0.0
决策树,1679,0,0,0.0
决策树,1680,0,0,0.0
决策树,1681,0,0,0.1111111111111111
决策树,1682,0,1,0.6666666666666666
决策树,1683,0,0,0.0
决策树,1684,0,1,1.0
决策树,1685,0,0,0.5
决策树,1686,0,0,0.125
决策树,1687,0,1,1.0
决策树,1688,0,1,0.6
决策树,1689,0,0,0.0
决策树,1690,0,0,0.0
决策树,1691,0,0,0.0
决策树,1692,0,1,1.0
决策树,1693,0,0,0.0
决策树,1694,0,0,0.0
决策树,1695,0,1,0.6666666666666666
决策树,1696,0,0,0.0
决策树,1697,0,0,0.0
决策树,1698,0,0,0.0
决策树,1699,0,0,0.0
决策树,1700,0,0,0.0
决策树,1701,0,1,1.0
决策树,1702,0,0,0.0
决策树,1703,1,0,0.16666666666666666
决策树,1704,0,1,0.6666666666666666
决策树,1705,0,0,0.18181818181818182
决策树,1706,0,0,0.3333333333333333
决策树,1707,0,0,0.0
决策树,1708,0,0,0.0
决策树,1709,0,1,0.9105691056910569
决策树,1710,0,1,0.7903225806451613
决策树,1711,0,0,0.0
决策树,1712,0,0,0.0
决策树,1713,0,0,0.0
决策树,1714,0,1,0.8333333333333334
决策树,1715,0,0,0.0
决策树,1716,0,1,0.9158415841584159
决策树,1717,0,0,0.16666666666666666
决策树,1718,0,1,1.0
